Frame,Emotion,Time,NE_PROB,HA_PROB,SA_PROB,SU_PROB,FE_PROB,DI_PROB,AN_PROB
18,Anger,4.413549900054932,0.1883112,0.057434708,0.065962374,0.22160342,0.128039,0.03393748,0.30471182
19,Anger,4.650915861129761,0.19182496,0.05879431,0.066698395,0.21879984,0.12479526,0.035888698,0.30319858
20,Anger,4.886101961135864,0.19595443,0.060159195,0.06754612,0.21546473,0.121512115,0.037980005,0.3013834
21,Anger,5.1315388679504395,0.19350246,0.06484915,0.06663787,0.21558869,0.118107304,0.039484292,0.3018302
22,Anger,5.368666887283325,0.1912047,0.0719954,0.06616726,0.21728827,0.11279664,0.0421656,0.29838216
23,Anger,5.601615905761719,0.18795805,0.08016305,0.065993324,0.21801725,0.108713135,0.045531347,0.29362386
24,Anger,5.823004961013794,0.17689256,0.09340519,0.06346675,0.22355211,0.10219962,0.047683746,0.29279998
25,Anger,6.060688018798828,0.16633643,0.10990291,0.060368795,0.23019904,0.094868995,0.048469476,0.28985432
26,Anger,6.290088891983032,0.15520665,0.1262399,0.0572431,0.23696801,0.08933744,0.048763275,0.28624165
27,Anger,6.518924713134766,0.14525874,0.14095257,0.053805374,0.24300377,0.08266195,0.04895012,0.28536752
28,Anger,6.737905025482178,0.14907327,0.14443025,0.052869614,0.24413075,0.078124225,0.047524266,0.28384763
29,Anger,6.974514007568359,0.15997207,0.13615482,0.05446729,0.24126692,0.076347426,0.047996383,0.28379503
30,Anger,7.208035945892334,0.17725655,0.121732,0.057474915,0.2359138,0.07670708,0.048019882,0.2828957
31,Anger,7.458993911743164,0.20643434,0.10159923,0.062837385,0.22412792,0.0804309,0.04810691,0.27646342
32,Anger,7.686028718948364,0.21869232,0.08656979,0.06509689,0.21932572,0.087350704,0.044110205,0.27885428
33,Anger,7.907824993133545,0.2168207,0.076842844,0.06603616,0.2162217,0.0953501,0.040632494,0.28809598
34,Anger,8.203382730484009,0.21848084,0.07126879,0.06701779,0.21361028,0.09996291,0.03879471,0.2908647
35,Anger,8.44145393371582,0.22000675,0.069083355,0.06747838,0.2119126,0.10207519,0.037855055,0.29158863
36,Anger,8.662145137786865,0.22276597,0.06823656,0.067545176,0.2096917,0.10307285,0.036772396,0.2919154
37,Anger,8.898258924484253,0.21591692,0.06888627,0.06558175,0.2152191,0.10417799,0.034653716,0.2955643
38,Anger,9.13587999343872,0.20340352,0.06987625,0.06384243,0.2219589,0.106479585,0.033522848,0.30091652
39,Anger,9.384706735610962,0.19016314,0.071973234,0.062027436,0.23002735,0.10941134,0.0324112,0.30398625
40,Anger,9.617355108261108,0.1791769,0.07315013,0.060837656,0.23763458,0.11295654,0.03160115,0.30464306
41,Anger,9.851135969161987,0.17206037,0.0731901,0.059369795,0.24313456,0.11632488,0.029887913,0.30603236
42,Anger,10.083686828613281,0.17489538,0.07184276,0.0605512,0.240055,0.11938503,0.030411314,0.30285928
43,Anger,10.335016012191772,0.17745478,0.06926673,0.06250099,0.23650344,0.12478134,0.031023273,0.29846948
44,Anger,10.578042984008789,0.16965032,0.066572845,0.06287486,0.2336994,0.13242973,0.030446457,0.3043264
45,Anger,10.807562112808228,0.16310094,0.06358068,0.063544914,0.23010775,0.14050668,0.029981403,0.30917758
46,Anger,11.055365800857544,0.1548194,0.062142096,0.063893124,0.22790338,0.14738816,0.030167479,0.31368634
47,Anger,11.296751976013184,0.14948925,0.06470282,0.06333959,0.23030028,0.14745383,0.030076416,0.31463787
48,Anger,11.528090000152588,0.144993,0.06784258,0.06287891,0.23471273,0.14622083,0.030086081,0.31326583
49,Anger,11.761523008346558,0.14823766,0.070121326,0.06238489,0.24006341,0.14203532,0.028663998,0.3084934
50,Anger,11.983647108078003,0.15302528,0.072899826,0.061352488,0.24617538,0.13599661,0.026884966,0.30366543
51,Anger,12.219887971878052,0.16129325,0.073867135,0.061114106,0.2511821,0.1313085,0.025575822,0.29565904
52,Anger,12.446871757507324,0.17382912,0.07428799,0.060842328,0.25478354,0.12659094,0.023814058,0.2858521
53,Anger,12.721548795700073,0.18929616,0.07721578,0.05947905,0.2592325,0.11795573,0.021956868,0.27486393
54,Surprise,9.5367431640625e-07,0.20974071,0.07944614,0.05822755,0.26223034,0.108672,0.01992156,0.26176175
55,Surprise,0.48089003562927246,0.23254697,0.0809043,0.057345245,0.26094934,0.1000584,0.01813316,0.2500625
56,Neutral,0.0,0.25777775,0.08053736,0.057027876,0.25604293,0.09278992,0.01648838,0.23933572
57,Neutral,0.22933220863342285,0.28035074,0.080953844,0.05731662,0.25094292,0.08643506,0.015403792,0.22859712
58,Neutral,0.4660451412200928,0.2958588,0.084513426,0.056802057,0.24931353,0.079594575,0.014509104,0.21940856
59,Neutral,0.677340030670166,0.30761003,0.086350344,0.057394303,0.24531178,0.07600117,0.014250171,0.21308224
60,Neutral,0.9183821678161621,0.31715116,0.08918614,0.057319418,0.24234354,0.07285943,0.014015193,0.20712523
61,Neutral,1.153249979019165,0.32098487,0.093002364,0.05679667,0.24173631,0.0700785,0.013899229,0.20350206
62,Neutral,1.386052131652832,0.32397223,0.09384369,0.05712252,0.24108097,0.06903268,0.013993578,0.20095433
63,Neutral,1.6117711067199707,0.32527444,0.08927667,0.058661338,0.23936953,0.07123353,0.014379557,0.20180488
64,Neutral,1.8443119525909424,0.32605737,0.08546527,0.060330164,0.23769343,0.0730435,0.0147744445,0.2026358
65,Neutral,2.0709822177886963,0.32622063,0.085154556,0.06087053,0.23708013,0.073480904,0.015023273,0.20217001
66,Neutral,2.2961483001708984,0.32888597,0.08457185,0.06215427,0.2338488,0.07351446,0.015529555,0.20149507
67,Neutral,2.5276870727539062,0.32486334,0.07880968,0.06311411,0.23304078,0.07752789,0.015901234,0.20674287
68,Neutral,2.7614030838012695,0.3146973,0.07133883,0.06556817,0.23175894,0.085268684,0.01668461,0.21468358
69,Neutral,3.000865936279297,0.30138397,0.06352382,0.06884476,0.23009974,0.09636897,0.017547268,0.22223149
70,Neutral,3.235724925994873,0.28273165,0.055923186,0.07319457,0.22689311,0.111428745,0.01880432,0.23102438
71,Neutral,3.46598219871521,0.2623355,0.050069377,0.07838263,0.21962097,0.12772353,0.020762011,0.24110587
72,Anger,9.5367431640625e-07,0.23921657,0.046464514,0.08223487,0.21605346,0.14426021,0.022462385,0.249308
73,Anger,0.24590086936950684,0.21427956,0.044703525,0.08270326,0.21656762,0.15916108,0.023421146,0.25916386
74,Anger,0.47785186767578125,0.18987805,0.043749575,0.081043124,0.21907955,0.17201912,0.023971999,0.27025852
75,Anger,0.7321128845214844,0.16989362,0.041246004,0.07949934,0.22037537,0.18600002,0.024131574,0.27885404
76,Anger,1.0082809925079346,0.15344337,0.040341835,0.075086266,0.2269905,0.1927617,0.023390872,0.2879855
77,Anger,1.2544200420379639,0.15456943,0.039610818,0.07295409,0.23431323,0.19298789,0.022018611,0.28354597
78,Anger,1.5705878734588623,0.164028,0.04106079,0.06766123,0.2477783,0.18093799,0.019766768,0.2787669
79,Anger,1.8143551349639893,0.17537017,0.043328878,0.06287297,0.26204237,0.16611144,0.017757392,0.27251682
80,Surprise,2.1457672119140625e-06,0.19041869,0.047302797,0.058288638,0.27471358,0.14871351,0.015546279,0.2650164
81,Surprise,0.24325799942016602,0.20581141,0.049309354,0.05499066,0.2828903,0.13705748,0.013743208,0.25619763
82,Surprise,0.48372602462768555,0.22100839,0.05193232,0.052077647,0.28607643,0.12461468,0.012477996,0.25181255
83,Surprise,0.7415030002593994,0.23872223,0.05206326,0.05133975,0.28090757,0.117816046,0.011669366,0.24748176
84,Surprise,0.9770281314849854,0.25456148,0.052007228,0.05056756,0.2758636,0.1119056,0.010989602,0.24410494
85,Neutral,1.1920928955078125e-06,0.2702388,0.0506596,0.05120326,0.2669499,0.10832106,0.010645446,0.241982
86,Neutral,0.24171113967895508,0.28617808,0.047713324,0.05313577,0.2549058,0.10778194,0.010636816,0.23964827
87,Neutral,0.4682750701904297,0.2950801,0.04646725,0.054330733,0.24617809,0.105193324,0.010959585,0.24179082
88,Neutral,0.7124900817871094,0.30047882,0.042121932,0.05703898,0.2361943,0.10890159,0.011686667,0.24357776
89,Neutral,0.9552452564239502,0.3068726,0.03851,0.059730012,0.22546268,0.112025835,0.012570375,0.2448285
90,Neutral,1.1821610927581787,0.31348094,0.03503799,0.06339189,0.21449468,0.115986325,0.013909511,0.24369861
91,Neutral,1.3961169719696045,0.316489,0.033552907,0.06700715,0.20697387,0.11779603,0.015625877,0.24255517
92,Neutral,1.6176819801330566,0.31872222,0.032018546,0.07201747,0.19823852,0.12111952,0.018114347,0.23976941
93,Neutral,1.837057113647461,0.3157986,0.031262632,0.07652384,0.19255269,0.1244082,0.021305501,0.23814847
94,Neutral,2.0569920539855957,0.3107957,0.030173767,0.0815044,0.1862062,0.12899315,0.025327455,0.23699942
95,Neutral,2.294332981109619,0.3021255,0.03000321,0.085417315,0.18265961,0.13180594,0.029796034,0.23819238
96,Neutral,2.546326160430908,0.29375216,0.029808115,0.089450404,0.17909336,0.13432994,0.03479832,0.23876764
97,Neutral,2.778217077255249,0.28753033,0.029231455,0.09363244,0.17487438,0.13659509,0.03959472,0.23854162
98,Neutral,3.009451150894165,0.28268805,0.028818117,0.09712043,0.17155948,0.13776547,0.044148196,0.23790029
99,Neutral,3.2442502975463867,0.2785455,0.028049152,0.10113596,0.16720633,0.13938084,0.049944073,0.23573817
100,Neutral,3.4869461059570312,0.2772625,0.027392713,0.10488182,0.16336481,0.14069562,0.054309104,0.23209345
101,Neutral,3.717205047607422,0.27583957,0.02665536,0.107893914,0.16015732,0.14234531,0.05820392,0.22890458
102,Neutral,3.977473020553589,0.28017494,0.025395572,0.11036243,0.15745081,0.14341868,0.058011003,0.22518657
103,Neutral,4.211181163787842,0.28420818,0.0242737,0.11219493,0.15616825,0.14556742,0.05493077,0.22265671
104,Neutral,4.43954610824585,0.28644618,0.023263253,0.11335285,0.1558758,0.1481506,0.05130395,0.22160739
105,Neutral,4.663611888885498,0.28158933,0.02289006,0.11252665,0.1581922,0.15276133,0.047152154,0.22488832
106,Neutral,4.898612976074219,0.2756865,0.022797516,0.10960112,0.1624148,0.15544985,0.042410012,0.23164015
107,Neutral,5.13046932220459,0.2712642,0.022722209,0.10601898,0.16624315,0.156771,0.037987012,0.23899347
108,Neutral,5.366672992706299,0.2675833,0.022344792,0.10335445,0.16911718,0.15784326,0.034193758,0.24556325
109,Neutral,5.613950967788696,0.26643693,0.021842163,0.101739176,0.17076056,0.15855628,0.030776534,0.24988829
110,Neutral,5.84002423286438,0.2606309,0.02174769,0.09985386,0.17315394,0.15992953,0.028132202,0.25655186
111,Anger,1.1920928955078125e-06,0.25260282,0.022122873,0.09833106,0.17606768,0.16043009,0.026248148,0.26419738
112,Anger,0.2326521873474121,0.23828833,0.023185767,0.096272714,0.17995022,0.16069517,0.025639925,0.2759678
113,Anger,0.4721519947052002,0.2239567,0.024894038,0.09473628,0.18310876,0.16014445,0.025310574,0.28784916
114,Anger,0.7190649509429932,0.20828064,0.026952498,0.09289123,0.18559015,0.15944248,0.025004162,0.30183885
115,Anger,0.9429881572723389,0.19406408,0.028906148,0.09252457,0.18487065,0.16007306,0.02510794,0.31445357
116,Anger,1.2133769989013672,0.18626161,0.029690815,0.09347816,0.1832177,0.159865,0.025524357,0.32196236
117,Anger,1.4495370388031006,0.1809814,0.030360557,0.09680897,0.17914209,0.15942359,0.026602155,0.32668126
118,Anger,1.6960270404815674,0.17867123,0.031388618,0.10144121,0.17531474,0.15981576,0.028240584,0.3251279
119,Anger,1.920118808746338,0.17838529,0.03265276,0.106762655,0.17200656,0.16040663,0.029768793,0.32001737
120,Anger,2.1561660766601562,0.18262225,0.033867422,0.11636351,0.16830733,0.16307744,0.030934686,0.3048273
121,Anger,2.386415958404541,0.20243897,0.033954345,0.13006976,0.15978979,0.16176829,0.031363927,0.280615
122,Anger,2.61310076713562,0.22762096,0.033045918,0.14352404,0.14832067,0.1595948,0.032092344,0.25580126
123,Neutral,9.5367431640625e-07,0.25041476,0.031462047,0.15953788,0.13457584,0.15770698,0.034805223,0.23149723
124,Neutral,0.2356250286102295,0.27007687,0.030142745,0.17573313,0.121902004,0.1543322,0.038882837,0.20893018
125,Neutral,0.46671080589294434,0.2958958,0.028046543,0.19011918,0.109546416,0.14757521,0.04247003,0.18634681
126,Neutral,0.6948177814483643,0.31009173,0.026683997,0.19776931,0.10191814,0.14288577,0.04679104,0.17385997
127,Neutral,0.9333240985870361,0.32067335,0.025338177,0.20300207,0.09699937,0.13715123,0.051429465,0.16540635
128,Neutral,1.1742808818817139,0.3160858,0.02417792,0.20339008,0.09653221,0.13545291,0.055531472,0.16882966
129,Neutral,1.4082469940185547,0.3021692,0.02357061,0.2028255,0.097431764,0.136264,0.060266413,0.17747243
130,Neutral,1.6405110359191895,0.27515247,0.024248311,0.19592072,0.10095733,0.14201093,0.064779036,0.1969312
131,Neutral,1.877668857574463,0.23709452,0.026847271,0.18485773,0.10623879,0.14815536,0.06804747,0.2287588
132,Anger,9.5367431640625e-07,0.20852569,0.031727932,0.18042067,0.10911302,0.14818093,0.06943564,0.25259608
133,Anger,0.22872090339660645,0.19154666,0.03761635,0.17472064,0.11036144,0.14499001,0.06784156,0.27292335
134,Anger,0.4597749710083008,0.17779775,0.044021614,0.17003493,0.11030092,0.14166161,0.06648518,0.28969803
135,Anger,0.694343090057373,0.16305134,0.053426586,0.16993384,0.10829104,0.13751069,0.07060218,0.29718435
136,Anger,0.9304399490356445,0.15736106,0.06343301,0.17517565,0.1058542,0.13081607,0.07479921,0.2925608
137,Anger,1.1580169200897217,0.16094494,0.07414116,0.17981945,0.10345657,0.122921176,0.076205306,0.28251132
138,Anger,1.3903188705444336,0.16372395,0.0861426,0.18954805,0.099759035,0.11313733,0.0837932,0.2638958
139,Anger,1.629897117614746,0.16829029,0.100807644,0.19640373,0.09746935,0.103391215,0.08926283,0.24437498
140,Anger,1.8659968376159668,0.1762567,0.10887763,0.19830343,0.094897114,0.095659725,0.0961346,0.22987078
141,Anger,2.0843422412872314,0.17343879,0.11320323,0.19404134,0.09486236,0.0932494,0.10536609,0.22583875
142,Anger,2.3272321224212646,0.16735575,0.116990864,0.1869744,0.09648393,0.092510775,0.112813495,0.22687076
143,Anger,2.577500104904175,0.15952076,0.120125055,0.18135267,0.099082455,0.09271062,0.11698386,0.23022456
144,Anger,2.8093111515045166,0.14948176,0.122786075,0.17394161,0.10241432,0.093167335,0.12040811,0.23780084
145,Anger,3.0481350421905518,0.13685186,0.13262631,0.16112308,0.1090551,0.09068717,0.12085906,0.24879745
146,Anger,3.297675848007202,0.124143176,0.13477285,0.14634445,0.11279424,0.08943785,0.12723555,0.26527187
147,Anger,3.530600070953369,0.116015844,0.1303055,0.1369273,0.1144549,0.09113773,0.13239355,0.27876517
148,Anger,3.760011911392212,0.111674584,0.12331831,0.12684824,0.116056524,0.0932108,0.13113785,0.29775375
149,Anger,3.9905200004577637,0.107462406,0.11024068,0.11938802,0.11646621,0.09669581,0.13095114,0.31879568
150,Anger,4.225334882736206,0.11724116,0.10653631,0.12416939,0.11981751,0.097235404,0.120703734,0.31429654
151,Anger,4.459683895111084,0.13686243,0.09825299,0.13602614,0.119691,0.098507956,0.112055264,0.29860416
152,Anger,4.68892502784729,0.14856371,0.08905853,0.14401962,0.118340835,0.103536986,0.10336427,0.29311603
153,Anger,4.918358087539673,0.15187414,0.07964694,0.14780328,0.11724844,0.11028821,0.09777821,0.2953608
154,Anger,5.153462886810303,0.15149203,0.071641184,0.14766936,0.11625549,0.118203335,0.09142728,0.30331135
155,Anger,5.38801383972168,0.15351498,0.060914077,0.14773433,0.1147812,0.12948857,0.0865086,0.30705822
156,Anger,5.619320869445801,0.16195694,0.059645545,0.14850642,0.11594178,0.13156545,0.08390497,0.29847896
157,Anger,5.868391990661621,0.16545662,0.061567415,0.14985931,0.11787152,0.12847729,0.08752298,0.28924486
158,Anger,6.103583097457886,0.1618398,0.06522129,0.14441586,0.12089572,0.12592956,0.09169135,0.2900064
159,Anger,6.330169916152954,0.15601067,0.07036736,0.13632189,0.123441264,0.12265837,0.09442848,0.29677197
160,Anger,6.5569140911102295,0.13196756,0.073369436,0.117327526,0.12560736,0.120668955,0.10000585,0.33105326
161,Anger,7.017956018447876,0.11575213,0.07601051,0.10205176,0.13065472,0.11682472,0.09456804,0.36413807
162,Anger,7.234708070755005,0.12777063,0.08003313,0.10315805,0.1353139,0.10785296,0.08907188,0.35679942
163,Anger,7.526479959487915,0.15411887,0.08406892,0.10919559,0.13932224,0.09877419,0.0803607,0.33415952
164,Anger,7.76240611076355,0.19186454,0.08628062,0.11684821,0.1413817,0.09001267,0.07110302,0.30250928
165,Anger,7.995020866394043,0.23342526,0.08357846,0.12236775,0.14242963,0.08358571,0.060464174,0.27414903
166,Anger,8.221520900726318,0.24897815,0.07866879,0.12235449,0.14609843,0.08415947,0.051510323,0.2682304
167,Anger,8.44591999053955,0.254904,0.07110325,0.1177812,0.15179482,0.08849604,0.043276805,0.27264383
168,Anger,8.680005073547363,0.2571774,0.067711875,0.11507222,0.15833697,0.09293342,0.037312794,0.27145526
169,Anger,8.924197912216187,0.2515995,0.06436655,0.11183242,0.16500796,0.09866415,0.0328446,0.2756849
170,Neutral,0.0,0.26658648,0.059591945,0.11397331,0.16521344,0.10056503,0.03106634,0.26300344
171,Neutral,0.2238938808441162,0.2736025,0.057822384,0.115668945,0.16631576,0.10194041,0.030153459,0.25449666
172,Anger,1.1920928955078125e-06,0.24674308,0.05527814,0.10807483,0.17520194,0.1092388,0.029109735,0.27635345
173,Anger,0.22954607009887695,0.21579131,0.057175383,0.10040921,0.18298952,0.11502152,0.028176729,0.30043635
174,Anger,0.4693753719329834,0.18734525,0.060412563,0.0903541,0.19124469,0.11777908,0.02698518,0.32587916
175,Anger,0.7095072269439697,0.16607863,0.06947359,0.07865264,0.20625135,0.11366409,0.025581107,0.34029856
176,Anger,0.9427692890167236,0.16218816,0.084818855,0.071672685,0.22245555,0.106270574,0.025009215,0.32758498
177,Anger,1.1729042530059814,0.15497594,0.10798013,0.06563704,0.24062248,0.09774791,0.025573516,0.30746296
178,Anger,1.436436414718628,0.14288713,0.13910306,0.058199078,0.2606583,0.08761681,0.025606649,0.28592905
179,Surprise,1.1920928955078125e-06,0.12846065,0.179679,0.050477784,0.27834126,0.0765145,0.025249572,0.2612772
180,Surprise,0.22748517990112305,0.10155567,0.22633567,0.040320408,0.29756653,0.06515226,0.023753252,0.24531616
181,Surprise,0.4607360363006592,0.08677691,0.27262053,0.033658117,0.31051907,0.05545541,0.021869544,0.21910043
182,Happiness,9.5367431640625e-07,0.07759133,0.32689545,0.029073572,0.3179355,0.04617318,0.02000136,0.18232964
183,Happiness,0.23833084106445312,0.071315266,0.3677761,0.02614213,0.31993398,0.040892284,0.017944666,0.1559956
184,Happiness,0.48940086364746094,0.066326186,0.3995036,0.023767522,0.3196359,0.037359934,0.01602521,0.13738175
185,Happiness,0.7240738868713379,0.065577276,0.3963632,0.023331182,0.3251564,0.03755371,0.01534759,0.13667053
186,Happiness,0.9492897987365723,0.07122482,0.36700892,0.024392752,0.33702707,0.040457815,0.015112962,0.1447756
187,Surprise,0.0,0.07938122,0.32644328,0.026300987,0.34832585,0.04517809,0.015309464,0.15906116
188,Surprise,0.24255108833312988,0.08680911,0.28844061,0.028182143,0.35707253,0.050345186,0.015760947,0.17338939
189,Surprise,0.4857769012451172,0.092869416,0.25349212,0.030011227,0.36250916,0.055934686,0.016447661,0.18873563
190,Surprise,0.7139809131622314,0.09832981,0.2217021,0.032007255,0.36350748,0.062119417,0.017345494,0.20498848
191,Surprise,0.960374116897583,0.10333973,0.19289003,0.03375219,0.36155823,0.06837751,0.018310005,0.22177228
192,Surprise,1.2160489559173584,0.10745652,0.16014461,0.035673283,0.35384694,0.07627469,0.019855158,0.24674873
193,Surprise,1.4652249813079834,0.10718745,0.13882913,0.03727789,0.34225327,0.084247544,0.021685258,0.26851943
194,Surprise,1.7058959007263184,0.105696894,0.121778116,0.039227482,0.3256985,0.0923004,0.023478935,0.29181963
195,Surprise,1.9393680095672607,0.101939276,0.117240384,0.039713264,0.32298496,0.095533736,0.023659082,0.29892936
196,Surprise,2.17899489402771,0.09654909,0.11010859,0.039541453,0.32289374,0.10001983,0.022876525,0.30801085
197,Surprise,2.4165241718292236,0.09535218,0.10552532,0.03960383,0.3258712,0.102734275,0.021813309,0.30909988
198,Surprise,2.6674728393554688,0.09951319,0.09903731,0.04129246,0.3242468,0.10657572,0.021269916,0.3080646
199,Surprise,2.9068050384521484,0.1057102,0.09267767,0.04371965,0.32063153,0.111243434,0.021026665,0.30499086
200,Surprise,3.1424460411071777,0.11091463,0.08727933,0.046635944,0.31540564,0.1178682,0.021310894,0.30058533
201,Surprise,3.378878116607666,0.11359285,0.083517596,0.049310528,0.30903175,0.12507282,0.02158049,0.29789394
202,Surprise,3.622251033782959,0.1137186,0.08569407,0.049446966,0.30787626,0.12689328,0.020720482,0.2956503
203,Surprise,3.870163917541504,0.11249446,0.09106813,0.04827114,0.31293952,0.12549113,0.019452251,0.29028335
204,Surprise,4.10627007484436,0.109863915,0.09796134,0.04647559,0.32200655,0.12271303,0.017895676,0.28308386
205,Surprise,4.341389179229736,0.10693014,0.105479896,0.045145478,0.32686636,0.1190486,0.016806103,0.27972338
206,Surprise,4.588886976242065,0.10226038,0.11499526,0.043105952,0.33366457,0.11395492,0.015786583,0.2762324
207,Surprise,4.815519094467163,0.096514724,0.12508504,0.040124904,0.3439283,0.10782772,0.014626765,0.27189255
208,Surprise,5.039984941482544,0.09224603,0.13484327,0.03740196,0.35611954,0.10162966,0.013456329,0.26430312
209,Surprise,5.280173063278198,0.08890545,0.14574249,0.034939412,0.36943913,0.0951615,0.0124484375,0.25336358
210,Surprise,5.5238258838653564,0.08954671,0.15681835,0.033478945,0.38159955,0.08726423,0.011702965,0.2395892
211,Surprise,5.757666110992432,0.092110656,0.16826221,0.032777365,0.39150903,0.08007484,0.011318073,0.22394787
212,Surprise,6.0311009883880615,0.09850804,0.17026983,0.033925746,0.39221433,0.07823166,0.011598749,0.2152516
213,Surprise,6.272834062576294,0.10609756,0.17398793,0.036038518,0.38602674,0.076882444,0.012316636,0.20865023
214,Surprise,6.563118934631348,0.11415381,0.17792892,0.03886231,0.37523302,0.07640214,0.013371957,0.20404784
215,Surprise,6.788614988327026,0.121925384,0.1847213,0.041723136,0.36380774,0.07550702,0.014509426,0.19780597
216,Surprise,7.01910400390625,0.13315012,0.17716599,0.046766356,0.35198048,0.07919263,0.015818939,0.19592547
217,Surprise,7.2642388343811035,0.1517767,0.16620845,0.05232619,0.33410183,0.08182594,0.016902521,0.19685839
218,Surprise,7.497469902038574,0.17105226,0.15422733,0.05691303,0.3173437,0.08379022,0.017818986,0.19885445
219,Surprise,7.726161003112793,0.19303717,0.14210221,0.061480585,0.29816315,0.08532492,0.018822638,0.2010694
220,Surprise,7.963769912719727,0.20789507,0.13301206,0.062975556,0.28694758,0.08555524,0.01899839,0.20461616
221,Surprise,8.209993124008179,0.22261287,0.12083167,0.06563182,0.27629507,0.08871438,0.019413885,0.20650023
222,Surprise,8.455809116363525,0.23247238,0.11456254,0.066119485,0.27162674,0.09002797,0.019473532,0.2057174
223,Surprise,8.689796209335327,0.242142,0.10422774,0.06706599,0.26836616,0.093286045,0.019481651,0.20543046
224,Surprise,8.914736032485962,0.24954034,0.09700983,0.06740908,0.26668638,0.09642922,0.019503746,0.20342137
225,Surprise,9.156759023666382,0.25417528,0.08933571,0.0671887,0.26629588,0.10010848,0.019313395,0.20358256
226,Surprise,9.39942717552185,0.25077125,0.0878153,0.066849604,0.26948324,0.10201331,0.019494724,0.20357253
227,Surprise,9.621910095214844,0.2406731,0.0853442,0.06867202,0.27338746,0.10793401,0.019713352,0.20427586
228,Surprise,9.86214804649353,0.2320049,0.07937416,0.07076244,0.27470517,0.11626113,0.019716866,0.20717533
229,Surprise,10.091982126235962,0.22338995,0.07336209,0.072669625,0.27527782,0.12525074,0.019726152,0.21032357
230,Surprise,10.353480100631714,0.21082179,0.06959072,0.07349469,0.27510962,0.13378099,0.019917337,0.21728484
231,Surprise,10.59304404258728,0.19843271,0.067607954,0.07304515,0.27378273,0.1397683,0.019771773,0.22759137
232,Surprise,10.830552101135254,0.18792138,0.06516393,0.07412667,0.26892874,0.14621404,0.020071037,0.23757419
233,Surprise,11.083730936050415,0.18223639,0.06344409,0.074365586,0.26650742,0.1479192,0.019938784,0.24558856
234,Surprise,11.33290410041809,0.17802462,0.06011395,0.07535296,0.26309326,0.15241829,0.019932674,0.2510642
235,Surprise,11.579169034957886,0.18132453,0.05913572,0.07565011,0.26037255,0.15067337,0.019509632,0.2533341
236,Surprise,11.847897052764893,0.19290742,0.060842328,0.075574905,0.25694144,0.14228137,0.019048337,0.25240415
237,Surprise,12.0937180519104,0.21033478,0.064508766,0.07605556,0.2504936,0.13117446,0.01905124,0.24838166
238,Surprise,12.322497129440308,0.23170121,0.070168175,0.077350184,0.2420304,0.11837738,0.019234033,0.2411387
239,Neutral,7.152557373046875e-07,0.25420687,0.076414414,0.0796808,0.23156068,0.10600905,0.019630998,0.23249717
240,Neutral,0.23425889015197754,0.28183433,0.0805484,0.082772285,0.2203241,0.096050896,0.019742826,0.21872728
241,Neutral,0.47390174865722656,0.304679,0.08750522,0.08550538,0.21047491,0.087409325,0.020154994,0.20427118
242,Neutral,0.7069189548492432,0.32021555,0.0947115,0.08704873,0.20336509,0.07976098,0.020325916,0.19457226
